,id,type,gantryType,lat,lng,pilenumber,status,startTime,endTime,etcGantryHex,POWERSUPPLYNODENAME,POWERSUPPLYNODEDISTANCE,name,boundaryType,tollIntervals,rsuManUID,rsuModel,rsuID,VPLRUID,VPLRModel,VPLRID,HDVUID,HDVModel,HDVID,controllerUID,controllerModel,controllerID,controllerSysVer,serverUID,serverModel,serverID,serverSysVer,serverDBVer,vehDetectorUID,vehDetectorModel,vehDetectorID,weatherDetectorUID,weatherDetectorModel,weatherDetectorID,classDetectorUID,classDetectorModel,classDetectorID,loadDetectionUID,loadDetectionModel,loadDetectionID,tempControllerUID,tempControllerModel,tempControllerID,powerControllerUID,powerControllerModel,powerControllerID,safeEquipUID,safeEquipModel,safeEquipID,lineType,operators,dataMergePoint,imei,ip,snmpVersion,snmpPort,community,securityName,securityLevel,authentication,authKey,encryption,secretKey,operation,COMPANYNAME,station,LANE,stationfx,LANEFX,note,PICNUM,NUM,SORT,LANECOUNT,gantrySign,reEtcGantryHex,agencyGantryIds,REGIONALISMCODE,COUNTRYNAME,REGIONNAME
419,G002061002000210010,0,1,37.5975,109.911104,1137.97,2,2020/1/1,2027/10/27,6C758D,巡检司收费站,4300,子洲立交-巡检司立交,,G002061002000210,0xA8,iAntenna-G,01195038|01195001|01194338|01194507,0X01,iDS-TCV300-A6ER/25CH,D55768599|D55768436|D55768598,0X01,iDS-TCV900-AER/25CH,D67068693|57068673,0x01,iAntenna-G,98A500007031N-001|98A500006986N-001,Euler系统固件版本,0x05,NF5280M5,419209951|419210072,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,94A,1,30093,2|1,G20 1141 A,6D758E,,610831,子洲县,榆林市
420,G002061002000220010,0,1,37.597174,109.910064,1138.01,2,2020/1/1,2027/10/27,6D758E,巡检司收费站,4300,巡检司立交-子洲立交,,G002061002000220,0xA8,iAntenna-G,01196528|01198539|01198200|01198197,0X01,iDS-TCV300-A6ER/25CH,D55768462|D55768493|D55768420,0X01,iDS-TCV900-AER/25CH,D67068713|D67069050,0x01,iAntenna-G,98A500007318N-001|98A500007262N-001,Euler系统固件版本,0x05,NF5280M5,419209951|419210072,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,94B,1,30094,2|1,G20 1122 B,6C758D,,610831,子洲县,榆林市
421,G002061002000310010,0,1,37.596787,109.847183,1174.645,2,2020/1/1,2027/10/27,6C758F,巡检司收费站,3000,巡检司立交-魏家楼立交,,G002061002000310,0xA8,iAntenna-G,01198784|01198521|01198950|01198544,0X01,iDS-TCV300-A6ER/25CH,D55768689|D55768514|D55768685,0X01,iDS-TCV900-AER/25CH,D67068697|67068902,0x01,iAntenna-G,98A500007328N-001|98A500006995N-001,Euler系统固件版本,0x05,NF5280M5,419210054|419209979,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,96A,1,30095,2|1,G20 1172 A,6D7590,,610831,子洲县,榆林市
422,G002061002000320010,0,1,37.596382,109.845923,1143.74,2,2020/1/1,2027/10/27,6D7590,巡检司收费站,3000,魏家楼立交-巡检司立交,,G002061002000320,0xA8,iAntenna-G,01198947|01198946|01198526|01198165,0X01,iDS-TCV300-A6ER/25CH,D55768473|D55768416|D55768495,0X01,iDS-TCV900-AER/25CH,D67068718|D67069063,0x01,iAntenna-G,98A500007423N-001|98A500007281N-001,Euler系统固件版本,0x05,NF5280M5,419210054|419209979,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,96B,1,30096,2|1,G20 1141 B,6C758F,,610831,子洲县,榆林市
423,G002061002000410010,0,1,37.545696,109.517784,1174.645,2,2020/1/1,2027/10/27,6C7591,魏家楼收费站,4200,魏家楼立交-双城立交,,G002061002000410,0xA8,iAntenna-G,01198527|01198244|01198604|01198248,0X01,iDS-TCV300-A6ER/25CH,D55768482|D55768616|D66700722,0X01,iDS-TCV900-AER/25CH,D67068676|D67069000,0x01,iAntenna-G,98A500006964N-001|98A500007061N-001,Euler系统固件版本,0x05,NF5280M5,419210090|419210087,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,98A,1,30097,2|1,G20 1193 A,6D7592,,610803,横山区,榆林市
424,G002061002000420010,0,1,37.545827,109.516396,1174.7,2,2020/1/1,2027/10/27,6D7592,魏家楼收费站,4200,双城立交-魏家楼立交,,G002061002000420,0xA8,iAntenna-G,01195022|01195256|01194647|01195139,0X01,iDS-TCV300-A6ER/25CH,D55768765|D66700587|D55768684,0X01,iDS-TCV900-AER/25CH,D67069045|D67068998,0x01,iAntenna-G,98A500007198N-001|98A500007270N-001,Euler系统固件版本,0x05,NF5280M5,419210090|419210087,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,98B,1,30098,2|1,G20 1172 B,6C7591,,610803,横山区,榆林市
425,G002061002000510010,0,1,37.608408,109.03088,1223.011,2,2020/1/1,2027/10/27,6C7593,杨桥畔收费站,3450,双城立交-杨桥畔立交,,G002061002000510,0xA8,iAntenna-G,01198035|01195183|01195141|01195181,0X01,iDS-TCV300-A6ER/25CH,D55768626|D55768532|D55768579,0X01,iDS-TCV900-AER/25CH,D55768791|D55768832,0x01,iAntenna-G,98A500007127N-001|98A500007024N-001,Euler系统固件版本,0x05,NF5280M5,419210059|419210000,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,100A,1,30099,2|1,G20 1225 A,6D7594,,610824,靖边县,榆林市
426,G002061002000520010,0,1,37.608849,109.029612,1223.053,2,2020/1/1,2027/10/27,6D7594,杨桥畔收费站,3450,杨桥畔立交-双城立交,,G002061002000520,0xA8,iAntenna-G,01195411|01195042|01195142|01195614,0X01,iDS-TCV300-A6ER/25CH,D55768534|D55768571|D55768548,0X01,iDS-TCV900-AER/25CH,D55768786|55768804,0x01,iAntenna-G,98A500007238N-001|98A500007420N-001,Euler系统固件版本,0x05,NF5280M5,419206509|419206473,centos7.6,mySQL,,419210059|419210000,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,100B,1,30100,2|1,G20 1193 B,6C7593,,610824,靖边县,榆林市
427,G002061002000610010,0,1,37.60656,108.978988,1227.758,2,2020/1/1,2027/10/27,6C7595,杨桥畔收费站,3200,杨桥畔立交-靖边立交,,G002061002000610,0xA8,iAntenna-G,01195159|01195184|01195182|01195191,0X01,iDS-TCV300-A6ER/25CH,D55768682|D55768766|D55768600,0X01,iDS-TCV900-AER/25CH,D55768807|D55768790,0x01,iAntenna-G,98A500007364N-001|98A500007190N-001,Euler系统固件版本,0x05,NF5280M5,419209761|419206411,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,102A,1,30101,2|1,G20 1239 A,6D7596,,610824,靖边县,榆林市
428,G002061002000620010,0,1,37.605926,108.978044,1227.788,2,2020/1/1,2027/10/27,6D7596,杨桥畔收费站,3200,靖边立交-杨桥畔立交,,G002061002000620,0xA8,iAntenna-G,01194377|01194639|01195143|01195180,0X01,iDS-TCV300-A6ER/25CH,D55768688|D55768557|D55768412,0X01,iDS-TCV900-AER/25CH,D55768789|D55768792,0x01,iAntenna-G,98A500007361N-001|98A500007216N-001,Euler系统固件版本,0x05,NF5280M5,419209761|419206411,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,,,0,102B,1,30102,2|1,G20 1225 B,6C7595,,610824,靖边县,榆林市
429,G002061002000710010,0,2,37.597726,110.052354,1122.3,2,2007/10/19,2027/10/27,6CF047,子洲收费站,0,子洲站-子洲_001车道,,G002061002000710,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200101010010,6,,1,71,1|0,,6DF048,,610831,子洲县,榆林市
430,G002061002000710020,0,2,37.597726,110.052354,1122.3,2,2019/10/24,2027/10/27,6CF047,子洲收费站,0,子洲站-子洲_002车道,,G002061002000710,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200101010020,6,,2,71,1|0,,6DF048,,610831,子洲县,榆林市
431,G002061002000710030,0,2,37.597726,110.052354,1122.3,2,2007/10/19,2027/10/27,6CF047,子洲收费站,0,子洲站-子洲_003车道,,G002061002000710,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200101010030,6,,3,71,1|0,,6DF048,,610831,子洲县,榆林市
432,G002061002000720010,0,2,37.59744,110.053058,1122.3,2,2007/10/19,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_101车道,,G002061002000720,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010010,6,,1,72,1|0,,6CF047,,610831,子洲县,榆林市
433,G002061002000720020,0,2,37.59744,110.053058,1122.3,2,2007/10/19,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_102车道,,G002061002000720,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010020,6,,2,72,1|0,,6CF047,,610831,子洲县,榆林市
434,G002061002000720030,0,2,37.59744,110.053058,1122.3,2,2019/10/24,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_103车道,,G002061002000720,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010030,6,,3,72,1|0,,6CF047,,610831,子洲县,榆林市
435,G002061002000720040,0,2,37.59744,110.053058,1122.3,2,2019/10/24,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_104车道,,G002061002000720,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010040,6,,4,72,1|0,,6CF047,,610831,子洲县,榆林市
436,G002061002000720050,0,2,37.59744,110.053058,1122.3,2,2007/10/17,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_105车道,,G002061002000720,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010050,6,,5,72,1|0,,6CF047,,610831,子洲县,榆林市
437,G002061002000720060,0,2,37.59744,110.053058,1122.3,2,2007/10/19,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_106车道,,G002061002000720,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010060,6,,6,72,1|0,,6CF047,,610831,子洲县,榆林市
438,G002061002000720070,0,2,37.59744,110.053058,1122.3,2,2019/10/24,2027/10/27,6DF048,子洲收费站,0,子洲-子洲站_107车道,,G002061002000720,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020010,G00206100200102010070,6,,7,72,1|0,,6CF047,,610831,子洲县,榆林市
439,G002061002000810010,0,2,37.597923,109.869327,1141,2,2007/10/19,2027/10/27,6CF049,巡检司收费站,0,巡检司站-巡检司_001车道,,G002061002000810,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200201010010,6,,1,73,1|0,,6DF04A,,610831,子洲县,榆林市
440,G002061002000810020,0,2,37.597923,109.869327,1141,2,2019/10/24,2027/10/27,6CF049,巡检司收费站,0,巡检司站-巡检司_002车道,,G002061002000810,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200201010020,6,,2,73,1|0,,6DF04A,,610831,子洲县,榆林市
441,G002061002000810030,0,2,37.597923,109.869327,1141,2,2007/10/19,2027/10/27,6CF049,巡检司收费站,0,巡检司站-巡检司_003车道,,G002061002000810,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200201010030,6,,3,73,1|0,,6DF04A,,610831,子洲县,榆林市
442,G002061002000820010,0,2,37.597866,109.86985,1141,2,2007/10/19,2027/10/27,6DF04A,巡检司收费站,0,巡检司-巡检司站_101车道,,G002061002000820,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200202010010,6,,1,74,1|0,,6CF049,,610831,子洲县,榆林市
443,G002061002000820020,0,2,37.597866,109.86985,1141,2,2019/10/24,2027/10/27,6DF04A,巡检司收费站,0,巡检司-巡检司站_102车道,,G002061002000820,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200202010020,6,,2,74,1|0,,6CF049,,610831,子洲县,榆林市
444,G002061002000820030,0,2,37.597866,109.86985,1141,2,2007/10/19,2027/10/27,6DF04A,巡检司收费站,0,巡检司-巡检司站_103车道,,G002061002000820,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020020,G00206100200202010030,6,,3,74,1|0,,6CF049,,610831,子洲县,榆林市
445,G002061002000910010,0,2,37.550626,109.534428,1172,2,2007/10/19,2027/10/27,6CF04B,魏家楼收费站,0,魏家楼站-魏家楼_001车道,,G002061002000910,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200301010010,6,,1,75,1|0,,6DF04C,,610803,横山区,榆林市
446,G002061002000910020,0,2,37.550626,109.534428,1172,2,2019/10/24,2027/10/27,6CF04B,魏家楼收费站,0,魏家楼站-魏家楼_002车道,,G002061002000910,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200301010020,6,,2,75,1|0,,6DF04C,,610803,横山区,榆林市
447,G002061002000910030,0,2,37.550626,109.534428,1172,2,2007/10/19,2027/10/27,6CF04B,魏家楼收费站,0,魏家楼站-魏家楼_003车道,,G002061002000910,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200301010030,6,,3,75,1|0,,6DF04C,,610803,横山区,榆林市
448,G002061002000920010,0,2,37.550881,109.535107,1172,2,2007/10/19,2027/10/27,6DF04C,魏家楼收费站,0,魏家楼-魏家楼站_101车道,,G002061002000920,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200302010010,6,,1,76,1|0,,6CF04B,,610803,横山区,榆林市
449,G002061002000920020,0,2,37.550881,109.535107,1172,2,2019/10/24,2027/10/27,6DF04C,魏家楼收费站,0,魏家楼-魏家楼站_102车道,,G002061002000920,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200302010020,6,,2,76,1|0,,6CF04B,,610803,横山区,榆林市
450,G002061002000920030,0,2,37.550881,109.535107,1172,2,2007/10/19,2027/10/27,6DF04C,魏家楼收费站,0,魏家楼-魏家楼站_103车道,,G002061002000920,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020030,G00206100200302010030,6,,3,76,1|0,,6CF04B,,610803,横山区,榆林市
451,G002061002001010010,0,2,37.54247,109.329065,1193,2,2019/10/24,2027/10/27,6CF04D,双城收费站,0,双城站-双城_001车道,,G002061002001010,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020040,G00206100200401010010,6,,1,77,1|0,,6DF04E,,610803,横山区,榆林市
452,G002061002001020010,0,2,37.541245,109.332622,1193,2,2007/10/19,2027/10/27,6DF04E,双城收费站,0,双城-双城站_101车道,,G002061002001020,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020040,G00206100200402010010,6,,1,78,1|0,,6CF04D,,610803,横山区,榆林市
453,G002061002001020020,0,2,37.541245,109.332622,1193,2,2019/10/24,2027/10/27,6DF04E,双城收费站,0,双城-双城站_102车道,,G002061002001020,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020040,G00206100200402010020,6,,2,78,1|0,,6CF04D,,610803,横山区,榆林市
454,G002061002001020030,0,2,37.541245,109.332622,1193,2,2007/10/19,2027/10/27,6DF04E,双城收费站,0,双城-双城站_103车道,,G002061002001020,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020040,G00206100200402010030,6,,3,78,1|0,,6CF04D,,610803,横山区,榆林市
455,G002061002001110010,0,2,37.612905,109.002461,1225,2,2007/10/19,2027/10/27,6CF04F,杨桥畔收费站,0,杨桥畔站-杨桥畔_001车道,,G002061002001110,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200501010010,6,,1,79,1|0,,6DF050,,610824,靖边县,榆林市
456,G002061002001110020,0,2,37.612905,109.002461,1225,2,2019/10/24,2027/10/27,6CF04F,杨桥畔收费站,0,杨桥畔站-杨桥畔_002车道,,G002061002001110,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200501010020,6,,2,79,1|0,,6DF050,,610824,靖边县,榆林市
457,G002061002001110030,0,2,37.612905,109.002461,1225,2,2007/10/19,2027/10/27,6CF04F,杨桥畔收费站,0,杨桥畔站-杨桥畔_003车道,,G002061002001110,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200501010030,6,,3,79,1|0,,6DF050,,610824,靖边县,榆林市
458,G002061002001120010,0,2,37.612372,109.00258,1225,2,2007/10/19,2027/10/27,6DF050,杨桥畔收费站,0,杨桥畔-杨桥畔站_101车道,,G002061002001120,,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200502010010,6,,1,80,1|0,,6CF04F,,610824,靖边县,榆林市
459,G002061002001120020,0,2,37.612372,109.00258,1225,2,2019/10/24,2027/10/27,6DF050,杨桥畔收费站,0,杨桥畔-杨桥畔站_102车道,,G002061002001120,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200502010020,6,,2,80,1|0,,6CF04F,,610824,靖边县,榆林市
460,G002061002001120030,0,2,37.612372,109.00258,1225,2,2007/10/19,2027/10/27,6DF050,杨桥畔收费站,0,杨桥畔-杨桥畔站_103车道,,G002061002001120,0x01,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,吴靖,,,G0020610020050,G00206100200502010030,6,,3,80,1|0,,6CF04F,,610824,靖边县,榆林市
461,G002061003000110010,0,1,37.627843,108.798807,1244.45,2,2020/1/1,2025/10/27,6C7597,靖边西收费站,500,靖边互通-靖边西匝道,,G002061003000110,0xA8,iAntenna-G,01195692|01195651|01195652|01195691,0x01,iDS-TCV300-A6ER/25CH,D55768370|D55768504|D55768595,0x01,iDS-TCV900-AER/25CH,D55768830|D55768827,0x01,Atlas500,98A50005931N-001|98A50006019N-001,Euler系统固件版本,0x05,2U机架 NF5280M8,419210004|419209982,centos7.6,mySQL,,,,,,,,,,,,,,,,,,,,,,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,,,161,,,,,,,,1,靖王,,,,,0,104A,1,30103,2|1,G20 1245 A,6D7598,,610824,靖边县,榆林市
